"PROBUS LAMELLYN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,4.92,1.34,4.46,6.31,1.42,4.52,1.02,,,,,
February,5.75,1.71,3.82,1.14,4.47,7.64,4.44,,,,,
March,0.88,3.29,5.45,3.77,5.82,0.77,2.84,,,,,
April,2.53,1.48,0.47,3.26,2.32,1.50,0.72,,,,,
May,2.14,0.53,1.94,3.29,1.21,2.15,,,,,,
June,2.53,2.54,4.89,1.31,1.89,3.89,,,,,,
July,2.27,1.23,4.36,0.47,4.94,4.33,,,,,,
August,4.37,1.99,10.92,1.12,1.81,1.36,,,,,,
September,0.19,2.67,1.28,3.13,2.43,1.18,,,,,,
October,5.96,3.85,4.07,4.81,3.30,4.91,,,,,,
November,7.57,4.15,3.11,5.03,5.13,2.47,,,,,,
December,8.19,9.28,5.19,3.70,8.73,7.99,,,,,,
Total,47.30,34.06,49.96,37.34,43.47,42.71,,,,,,
Calc annual,47.30,34.06,49.96,37.34,43.47,42.71,9.02,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,,
