"WATERFORD ST ANDREWS TERRACE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.39,1.47,4.25,7.21,2.01,1.99,1.56,2.56,,,,
February,4.32,2.30,4.50,2.51,5.24,5.10,4.53,3.09,,,,
March,1.98,2.15,3.74,3.66,3.96,1.12,1.54,3.87,,,,
April,2.59,2.45,1.07,4.28,1.22,1.35,2.72,1.84,,,,
May,1.57,1.53,1.32,4.38,1.41,2.47,3.58,3.75,,,,
June,3.83,2.87,4.46,1.95,1.04,1.51,3.69,1.53,,,,
July,1.84,3.06,5.80,0.15,3.05,3.38,1.07,2.29,,,,
August,6.56,2.63,3.19,1.84,3.78,3.02,1.36,8.49,,,,
September,0.79,4.63,0.31,3.28,1.55,1.72,1.48,1.51,,,,
October,4.68,4.46,3.42,4.70,2.00,7.00,7.69,2.68,,,,
November,4.27,4.40,1.83,3.83,3.14,2.39,6.33,1.62,,,,
December,4.32,8.78,3.99,1.71,8.96,6.69,2.99,2.56,,,,
Total,39.14,40.73,37.88,39.50,37.36,37.74,38.54,35.79,,,,
Calc annual,39.14,40.73,37.88,39.50,37.36,37.74,38.54,35.79,0.00,0.00,,
Difference,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,NaN,NaN,,
