"WATERFORD, DE LA SALLE COLLEGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,1.49,5.36,7.55,2.06,1.99,1.92,2.80,3.86,4.44,,
February,,2.35,4.64,2.72,5.38,5.57,4.54,1.22,4.10,4.07,,
March,,2.19,3.80,3.59,4.11,1.13,1.59,3.54,2.52,3.14,,
April,,2.58,1.02,4.73,1.49,1.49,2.72,1.85,1.69,1.07,,
May,,1.67,1.43,4.39,1.42,2.71,3.87,3.58,2.56,3.85,,
June,,2.73,4.85,2.41,0.90,1.14,3.40,1.26,1.81,1.68,,
July,,3.42,7.02,0.15,3.23,4.17,1.09,2.48,3.42,1.44,,
August,,2.12,4.34,1.17,6.18,2.18,,7.33,2.67,4.15,,
September,,3.94,0.18,3.06,1.63,1.73,1.51,2.48,7.36,1.94,,
October,,4.40,3.69,5.12,1.95,6.83,7.57,2.71,4.53,0.53,,
November,,4.58,1.81,4.10,3.51,2.94,6.89,1.85,3.78,1.36,,
December,,8.96,4.12,1.62,9.62,6.53,3.13,2.28,5.71,6.47,,
Total,,40.43,42.26,40.61,41.48,38.41,,33.38,44.01,34.14,,
Calc annual,0.00,40.43,42.26,40.61,41.48,38.41,38.23,33.38,44.01,34.14,,
Difference,NaN,0.00,0.00,0.00,0.00,-0.00,NaN,0.00,-0.00,-0.00,,
