"LOUGHBOROUGH (THE WIDENINGS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2519,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.98,0.94,4.47,3.26,0.94,2.29,1.14,1.75,1.41,3.73,,
February,2.51,1.88,1.28,0.91,1.22,2.73,4.42,0.53,1.37,2.21,,
March,0.62,1.78,2.38,3.89,2.52,0.85,4.81,1.56,1.10,3.81,,
April,2.06,0.95,0.17,2.43,1.14,0.76,1.08,1.18,1.92,1.54,,
May,2.46,1.01,1.92,1.91,1.78,1.64,2.44,2.51,1.94,1.08,,
June,1.09,2.16,3.87,0.92,2.26,1.70,1.81,2.67,0.68,0.79,,
July,2.66,0.14,3.80,1.00,2.55,7.60,1.30,1.81,2.12,3.72,,
August,3.05,2.52,5.48,1.70,1.55,2.28,2.77,5.36,1.45,2.86,,
September,0.81,1.29,1.05,1.93,0.72,0.89,0.75,1.71,4.25,1.71,,
October,2.07,2.34,2.74,3.59,1.91,1.33,2.26,3.30,1.06,1.58,,
November,4.62,2.22,1.68,2.05,3.84,2.81,2.42,0.74,1.31,2.09,,
December,5.00,4.47,3.82,1.01,4.76,4.37,2.18,1.01,2.35,4.20,,
Total,28.93,21.70,32.66,24.60,25.19,29.25,27.38,24.13,20.96,29.32,,
Calc annual,28.93,21.70,32.66,24.60,25.19,29.25,27.38,24.13,20.96,29.32,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,,
