"GREAT CHESTERFORD MILLS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.51,1.65,3.42,2.54,1.42,2.86,1.22,1.49,2.58,3.02,,
February,2.05,0.95,1.15,0.62,1.46,2.74,3.66,0.61,0.67,3.06,,
March,0.82,2.17,2.57,1.96,3.65,1.27,3.97,1.90,0.74,2.17,,
April,2.47,0.88,0.16,1.83,0.77,1.06,1.36,1.43,3.48,3.06,,
May,3.24,1.45,1.26,1.77,0.99,1.69,2.53,2.38,1.71,0.20,,
June,1.53,2.71,2.24,0.96,2.43,1.53,2.23,1.31,0.58,1.44,,
July,1.93,0.97,1.82,1.24,1.59,2.87,2.10,4.04,3.56,3.64,,
August,2.26,0.58,5.64,0.74,0.77,2.63,3.55,5.22,0.59,2.54,,
September,1.27,0.99,2.26,0.99,0.98,1.61,1.67,1.46,5.09,0.95,,
October,2.07,2.32,2.41,2.96,2.23,1.43,2.72,3.93,1.44,0.58,,
November,3.12,3.01,1.89,1.95,2.77,2.29,3.59,1.66,2.01,1.65,,
December,3.75,3.66,2.27,0.77,5.46,3.95,2.66,0.75,1.96,3.51,,
Total,26.02,21.34,27.09,18.33,24.52,25.93,31.26,26.18,24.41,25.82,,
Calc annual,26.02,21.34,27.09,18.33,24.52,25.93,31.26,26.18,24.41,25.82,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
