"REIGATE THE GAS WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,122,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.36,1.43,2.87,4.33,0.77,4.22,1.23,1.37,3.06,3.98,,
February,3.73,1.42,2.20,1.22,4.88,5.22,5.08,0.99,1.38,2.44,,
March,1.21,2.14,4.86,2.90,5.04,0.74,4.62,1.92,0.99,3.81,,
April,1.71,2.01,0.05,3.16,1.14,1.30,1.24,2.63,3.78,3.09,,
May,2.22,3.42,1.48,1.95,1.38,2.86,2.67,1.68,2.07,0.21,,
June,2.24,2.89,3.53,0.48,0.54,0.82,2.01,1.52,0.68,0.88,,
July,3.07,0.31,1.47,4.16,2.39,4.05,1.02,4.13,4.05,2.08,,
August,3.01,0.48,5.89,1.96,1.27,1.79,3.56,5.83,1.93,2.32,,
September,0.86,1.27,3.29,2.01,1.03,2.67,2.04,1.90,5.52,1.28,,
October,2.66,4.25,3.10,4.47,1.98,2.53,5.09,3.32,1.35,0.60,,
November,4.02,5.00,2.75,2.76,4.00,2.86,5.53,1.47,2.48,1.51,,
December,3.86,7.11,3.31,1.42,8.48,6.45,3.15,2.00,2.48,4.70,,
Total,30.95,31.73,34.80,30.82,32.90,35.51,37.24,27.76,29.77,26.90,,
Calc annual,30.95,31.73,34.80,30.82,32.90,35.51,37.24,28.76,29.77,26.90,,
Difference,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,-1.00,0.00,-0.00,,
