"SILSDEN RESERVOIR NO 16",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3302,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,4.10,1.23,4.34,3.36,2.44,4.38,2.77,1.81,2.62,3.91,,
February,3.53,3.77,2.11,1.53,2.36,4.26,4.12,0.66,4.92,1.59,,
March,0.42,1.27,3.94,5.27,3.99,0.87,2.92,2.64,1.22,4.16,,
April,2.45,1.14,0.55,2.83,0.92,1.29,1.62,1.65,0.96,1.41,,
May,2.02,0.92,1.61,2.30,1.15,1.47,2.25,1.76,2.20,1.70,,
June,2.40,3.21,6.38,1.65,1.83,0.97,2.20,1.55,0.98,0.74,,
July,2.59,0.57,4.40,0.72,2.64,3.95,2.17,1.19,4.03,1.70,,
August,4.94,2.17,5.31,1.02,1.73,3.64,2.16,6.06,2.55,2.21,,
September,0.09,2.78,1.70,1.36,1.81,0.67,1.68,1.81,7.90,1.08,,
October,3.47,3.07,3.65,1.74,2.20,1.49,7.54,5.00,2.62,1.75,,
November,3.25,3.82,2.41,2.94,4.92,1.55,3.05,2.91,1.71,-999.00,,
December,3.84,5.66,4.64,2.13,7.04,6.10,2.52,1.11,5.96,-999.00,,
Total,33.10,29.61,41.04,26.85,33.03,30.64,35.00,28.15,37.67,26.89,,
Calc annual,33.10,29.61,41.04,26.85,33.03,30.64,35.00,28.15,37.67,20.25,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.64,,
