"DOUGLAS BOROUGH CEMETERY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4415,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,3.43,1.89,3.27,4.64,2.80,3.63,2.98,2.78,4.48,5.26,,
February,4.41,4.64,3.69,1.71,4.25,5.30,3.27,2.59,5.12,1.59,,
March,2.01,1.08,4.40,4.12,5.51,1.91,1.57,2.17,2.02,4.71,,
April,3.14,2.97,0.66,3.00,0.96,2.66,3.39,2.13,1.76,2.30,,
May,2.12,1.51,1.94,2.89,2.95,1.83,5.86,4.15,2.86,-999.00,,
June,2.19,3.01,4.13,2.95,0.94,0.89,2.79,1.55,1.90,3.01,,
July,3.41,2.34,3.28,1.35,2.86,3.81,2.06,1.76,3.12,0.79,,
August,5.28,1.93,5.17,0.78,3.84,2.00,3.68,7.04,2.14,3.63,,
September,0.91,1.98,1.46,2.99,2.00,1.15,2.47,2.74,9.61,3.77,,
October,3.39,4.11,4.67,3.46,1.91,5.50,8.39,7.22,5.14,3.43,,
November,9.93,5.17,4.67,5.99,4.53,4.24,4.75,4.08,4.33,2.90,,
December,4.23,6.92,4.43,3.39,6.44,8.11,3.74,3.93,8.23,7.25,,
Total,44.45,37.55,41.77,37.27,38.99,41.03,44.95,42.14,50.71,40.91,,
Calc annual,44.45,37.55,41.77,37.27,38.99,41.03,44.95,42.14,50.71,38.64,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,2.27,,
