"PENTLAND HILLS, GLENCORSE FILTERS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5121,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,2.28,2.54,2.93,2.06,4.79,2.78,2.69,3.39,,
February,,,2.68,2.11,2.67,3.02,5.44,0.70,4.28,2.06,,
March,,,3.39,5.23,4.11,1.93,3.64,1.93,1.01,2.66,,
April,,,0.38,2.80,2.01,2.08,4.90,3.32,0.89,4.31,,
May,,,1.87,2.03,2.79,1.77,5.08,1.82,2.92,0.93,,
June,,,5.79,2.14,1.65,1.59,3.38,2.28,0.89,2.01,,
July,,,2.69,0.52,3.44,4.30,5.37,2.20,3.84,1.21,,
August,,,5.43,1.89,2.15,4.39,5.24,5.53,1.75,2.05,,
September,,,3.86,2.56,0.85,2.60,1.94,1.98,5.44,3.67,,
October,,,4.06,2.80,1.67,2.40,6.11,3.94,4.50,3.17,,
November,,,2.77,3.05,4.62,1.91,4.64,3.25,2.22,6.25,,
December,,,6.12,2.49,5.09,5.92,3.99,2.56,2.65,4.01,,
Total,36.90,36.65,41.32,30.16,33.98,33.97,54.52,32.29,33.08,35.72,,
Calc annual,0.00,0.00,41.32,30.16,33.98,33.97,54.52,32.29,33.08,35.72,,
Difference,36.90,36.65,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,,
