"HILDENBOROUGH FAIRHILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,none,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,1.50,2.72,,0.78,,,,,,,
February,,1.70,1.90,,3.48,,,,,,,
March,,2.71,4.13,,5.29,,,,,,,
April,,2.31,0.13,,1.27,,,,,,,
May,,2.60,0.90,,1.27,,,,,,,
June,,2.02,3.03,,0.65,,,,,,,
July,,0.38,1.54,,1.77,,,,,,,
August,,0.44,5.67,,1.20,,,,,,,
September,,1.32,2.52,,0.90,,,,,,,
October,,4.86,3.80,,1.80,,,,,,,
November,,6.33,2.49,,3.98,,,,,,,
December,,5.61,3.02,,7.51,,,,,,,
Total,,31.78,31.85,,29.90,,,,,,,
Calc annual,0.00,31.78,31.85,0.00,29.90,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,0.00,-0.00,NaN,0.00,NaN,NaN,NaN,NaN,NaN,,
