"TEWKESBURY PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2180,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,3.10,0.66,2.81,0.90,1.32,2.81,3.58,,
February,,,,1.04,1.82,2.38,3.47,1.23,0.87,3.02,,
March,,,,3.38,2.47,0.82,3.48,1.92,1.33,4.31,,
April,,,,2.78,1.17,1.13,0.57,1.69,2.40,2.42,,
May,,,,2.24,1.27,3.22,2.56,3.53,1.39,1.26,,
June,,,,0.76,2.73,2.07,1.91,2.28,0.62,1.05,,
July,,,,0.79,3.25,5.29,1.30,2.08,3.80,2.64,,
August,,,,1.89,1.14,4.54,2.64,5.74,1.13,2.77,,
September,,,,2.75,0.83,0.69,0.83,2.20,4.06,1.73,,
October,,,,2.83,1.54,2.90,3.70,2.79,0.92,2.26,,
November,,,,2.66,2.37,1.58,2.19,0.97,1.52,1.65,,
December,,,,0.78,4.45,3.76,2.71,0.80,2.05,3.19,,
Total,,,,25.00,23.70,31.19,26.26,26.55,22.90,29.88,,
Calc annual,0.00,0.00,0.00,25.00,23.70,31.19,26.26,26.55,22.90,29.88,,
Difference,NaN,NaN,NaN,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,,
