"WOOTON BASSET, THE LIME KILN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,none,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.36,1.03,4.56,3.79,0.67,,,,,,,
February,3.77,2.08,1.93,1.27,3.05,,,,,,,
March,0.59,1.92,4.73,2.87,4.55,,,,,,,
April,2.34,1.10,0.07,3.97,1.17,,,,,,,
May,1.61,1.29,2.00,1.94,1.50,,,,,,,
June,4.58,1.60,4.39,0.88,2.09,,,,,,,
July,1.82,0.19,2.67,1.05,3.59,,,,,,,
August,3.02,0.72,4.58,0.90,2.65,,,,,,,
September,0.33,1.49,1.11,3.21,0.91,,,,,,,
October,3.77,2.09,3.96,3.05,2.71,,,,,,,
November,3.54,3.53,2.15,2.76,4.36,,,,,,,
December,5.18,5.80,4.30,1.46,6.51,,,,,,,
Total,32.91,22.84,36.45,27.15,33.76,,,,,,,
Calc annual,32.91,22.84,36.45,27.15,33.76,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,-0.00,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,,
