"HOLNE MOOR, VENFORD RESERVOIR. HOME GAUGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,none,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,1.86,,,,,,,,,,
February,,2.82,,,,,,,,,,
March,,4.71,,,,,,,,,,
April,4.16,2.79,,,,,,,,,,
May,3.24,1.65,,,,,,,,,,
June,2.10,3.19,,,,,,,,,,
July,2.87,1.18,,,,,,,,,,
August,7.78,2.72,,,,,,,,,,
September,0.59,2.72,,,,,,,,,,
October,9.54,6.71,,,,,,,,,,
November,7.90,6.92,,,,,,,,,,
December,15.89,21.37,,,,,,,,,,
Total,,58.64,,,,,,,,,,
Calc annual,54.07,58.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
