"CROMARTY HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.83,0.74,1.17,,3.20,2.00,3.24,2.05,3.11,1.44,,
February,0.97,2.54,2.02,,1.71,1.41,3.25,0.51,1.96,1.46,,
March,0.77,1.27,1.95,,2.52,1.57,1.70,1.65,0.86,1.57,,
April,4.46,1.62,1.68,,0.64,2.72,1.29,1.58,1.06,2.61,,
May,1.21,2.05,2.08,,2.55,0.87,3.68,2.08,2.11,0.35,,
June,1.47,2.63,3.72,,1.36,0.69,4.04,3.04,1.67,1.93,,
July,4.53,2.47,1.52,,2.25,3.11,4.06,0.94,6.84,0.67,,
August,3.43,1.01,3.73,,2.01,1.17,1.93,5.07,2.60,2.59,,
September,0.79,1.50,0.98,,0.89,4.93,0.99,2.16,3.45,2.18,,
October,0.49,2.93,2.34,,1.20,1.42,4.69,4.00,2.02,2.57,,
November,3.78,5.33,1.92,,4.32,2.65,1.68,4.10,1.84,3.88,,
December,1.57,1.68,3.05,,2.85,4.11,1.75,1.67,3.09,2.98,,
Total,26.30,25.77,26.16,,25.50,26.65,32.30,28.85,30.61,24.23,,
Calc annual,26.30,25.77,26.16,0.00,25.50,26.65,32.30,28.85,30.61,24.23,,
Difference,0.00,-0.00,0.00,NaN,-0.00,0.00,0.00,0.00,0.00,0.00,,
