"SHEFFIELD TINSLEY LOCKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.43,0.69,3.89,2.96,1.06,3.03,0.81,2.16,1.24,3.45,,
February,2.14,1.63,1.59,1.17,1.29,3.08,3.49,0.48,1.61,2.19,,
March,0.63,0.69,2.63,3.48,2.02,0.57,3.84,1.40,1.17,4.06,,
April,1.90,0.74,0.19,2.63,0.91,0.90,0.55,0.77,1.21,1.26,,
May,1.79,0.84,2.93,1.71,1.13,1.17,1.99,1.67,2.01,1.07,,
June,2.59,3.31,3.27,0.61,0.78,1.03,0.52,1.71,0.36,0.55,,
July,1.94,0.01,5.61,0.89,3.35,4.30,1.28,0.80,3.45,4.38,,
August,2.81,1.86,5.10,1.58,1.22,3.46,1.14,3.54,1.09,2.56,,
September,0.10,1.99,1.36,2.50,2.41,0.93,0.79,0.70,5.35,1.91,,
October,1.70,2.03,1.76,3.35,3.17,1.42,1.88,2.65,1.00,2.41,,
November,2.79,2.92,1.73,2.42,4.64,2.43,2.65,1.80,1.12,1.44,,
December,3.49,4.76,2.19,1.18,6.70,6.40,1.66,0.65,2.65,3.41,,
Total,24.31,21.47,32.25,24.48,28.68,28.72,20.60,18.33,22.26,28.69,,
Calc annual,24.31,21.47,32.25,24.48,28.68,28.72,20.60,18.33,22.26,28.69,,
Difference,-0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,,
