"DUBLIN PHOENIX PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,3.05,0.87,2.97,3.90,1.29,2.96,1.89,1.32,1.61,2.90,,
February,2.78,1.38,1.56,0.72,2.21,2.99,3.67,1.93,2.05,1.47,,
March,0.67,1.68,2.20,2.48,1.91,0.85,3.60,2.58,1.28,2.51,,
April,2.37,1.27,1.18,2.75,0.93,1.62,2.09,1.44,2.03,1.19,,
May,2.46,1.18,1.19,3.00,2.11,1.60,4.21,2.91,2.22,1.83,,
June,5.15,1.54,3.39,1.39,1.13,1.48,1.12,1.25,1.20,2.43,,
July,2.20,2.22,3.28,0.80,2.34,5.50,2.42,1.69,3.88,1.13,,
August,2.87,1.25,5.48,0.73,3.85,2.30,3.00,7.29,2.23,2.20,,
September,0.59,1.27,0.42,4.10,1.23,0.92,2.22,1.71,4.89,1.99,,
October,1.58,3.55,1.60,4.43,1.67,4.03,6.60,3.32,2.72,2.08,,
November,3.08,3.74,1.71,2.24,3.83,3.98,6.26,1.94,2.25,2.42,,
December,4.75,3.29,2.06,1.91,6.52,4.90,3.05,2.72,3.01,4.02,,
Total,31.55,23.24,27.04,28.45,29.02,33.13,40.13,30.10,29.37,26.17,,
Calc annual,31.55,23.24,27.04,28.45,29.02,33.13,40.13,30.10,29.37,26.17,,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
