"SUDBURY FRIAR STREET",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1336,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.76,1.12,2.70,2.98,1.74,2.58,1.24,1.62,2.50,2.28,,
February,1.76,1.00,1.24,0.65,1.88,2.72,3.63,0.71,0.65,2.38,,
March,0.91,2.44,2.77,1.79,4.01,1.33,3.42,1.87,0.90,2.35,,
April,1.91,0.74,0.35,2.05,0.76,0.74,1.37,1.58,2.53,3.46,,
May,2.96,1.58,1.11,2.11,1.28,2.25,1.80,0.93,1.67,0.68,,
June,1.34,2.34,1.78,1.04,0.99,1.05,2.18,2.10,0.96,1.30,,
July,2.04,0.32,3.46,1.30,1.84,3.63,1.49,2.34,5.54,2.98,,
August,2.46,1.29,6.27,1.06,0.61,3.13,4.46,5.33,1.26,2.09,,
September,1.11,1.53,2.38,1.22,1.18,1.22,1.67,1.42,3.45,1.28,,
October,1.20,2.61,1.83,3.34,1.49,1.25,3.48,3.64,2.51,0.93,,
November,2.55,3.17,1.95,2.30,2.40,2.07,3.33,1.65,2.29,2.24,,
December,3.72,3.66,2.06,0.67,6.18,4.37,3.13,1.42,2.19,3.22,,
Total,23.72,21.80,27.90,20.51,24.36,26.34,31.20,24.61,26.45,25.19,,
Calc annual,23.72,21.80,27.90,20.51,24.36,26.34,31.20,24.61,26.45,25.19,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
