"HINDBURNDALE, BOLTON HEAD FELL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,,,7.33,,,,,
February,,,,,,,6.10,,,,,
March,,,,,,,2.73,,,,,
April,,,,,,,4.41,,,,,
May,,,,,,,5.44,,,,,
June,,,,,,,3.25,,,,,
July,,,,,,,3.71,,,,,
August,,,,,,,4.83,,,,,
September,,,,,,,3.94,,,,,
October,,,,,,,15.45,,,,,
November,,,,,,,6.49,,,,,
December,,,,,,,5.41,,,,,
Total,,,,,,,69.09,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,69.09,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,NaN,NaN,NaN,,
