"WALTHAM ABBEY, GUNPOWDER FACTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1238,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.53,1.49,3.22,2.68,0.62,2.85,1.21,0.92,2.39,2.92,,
February,2.84,1.81,1.60,0.75,1.93,2.93,2.34,0.51,0.73,1.49,,
March,0.92,2.04,3.01,1.78,3.54,0.86,2.59,1.13,0.23,2.07,,
April,2.07,1.36,0.13,2.44,0.53,0.82,1.05,1.63,2.96,2.57,,
May,2.53,2.22,1.20,1.40,1.66,1.92,1.77,2.36,1.55,0.19,,
June,3.28,3.00,2.97,0.45,1.41,0.75,1.77,0.80,0.69,1.25,,
July,2.03,1.25,1.72,1.96,1.47,3.80,1.51,2.91,3.87,1.72,,
August,2.31,0.52,5.20,1.44,1.19,2.56,4.24,2.80,1.19,1.70,,
September,0.69,1.44,1.88,1.07,0.87,1.24,1.00,1.43,4.27,0.79,,
October,1.80,3.18,2.26,3.44,0.95,0.76,3.02,3.08,0.92,0.36,,
November,3.04,3.60,2.11,2.54,2.67,2.31,3.53,1.32,1.83,1.72,,
December,3.61,4.43,2.52,0.60,5.32,4.17,2.34,0.72,1.57,2.69,,
Total,26.65,26.34,27.82,20.55,22.16,24.97,26.37,19.61,22.20,19.47,,
Calc annual,26.65,26.34,27.82,20.55,22.16,24.97,26.37,19.61,22.20,19.47,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
