"PAISLEY W.W., BACK THORNLYMUIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5283,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,5.31,5.19,4.10,4.69,4.10,3.98,9.02,3.18,5.39,5.24,,
February,5.28,10.44,4.87,5.15,5.54,6.60,5.72,1.08,7.90,0.93,,
March,4.22,2.06,6.12,7.08,6.01,2.82,1.94,2.60,2.14,4.53,,
April,4.76,4.26,3.18,4.16,3.82,3.33,3.91,1.78,0.71,1.80,,
May,2.44,3.40,1.50,3.53,2.53,1.36,3.89,3.00,2.24,0.77,,
June,2.30,2.91,5.82,4.01,0.92,2.71,3.69,5.24,1.60,4.65,,
July,4.14,2.92,3.00,1.69,2.78,4.92,4.47,2.45,4.28,1.02,,
August,9.12,4.80,4.00,2.06,4.95,2.88,3.79,3.71,4.05,2.93,,
September,1.99,2.56,3.33,2.69,2.67,1.53,1.22,4.02,8.05,4.71,,
October,3.37,4.52,7.01,2.96,1.82,2.39,8.52,9.00,6.81,1.04,,
November,4.09,7.75,5.28,7.74,5.98,2.75,5.82,10.52,5.57,4.28,,
December,5.67,8.69,11.71,5.97,8.33,5.51,5.83,3.55,6.19,7.33,,
Total,52.69,59.50,59.92,51.73,49.45,40.78,57.82,50.13,54.93,39.23,,
Calc annual,52.69,59.50,59.92,51.73,49.45,40.78,57.82,50.13,54.93,39.23,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,,
