"LURGAN BELLE VUE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.16,0.90,3.00,3.28,1.33,2.62,2.21,1.65,2.96,3.36,,
February,3.46,2.50,2.70,1.00,3.03,3.07,3.39,1.79,3.28,0.70,,
March,1.66,0.97,2.63,2.57,3.07,0.61,1.32,2.28,1.34,2.52,,
April,2.03,2.37,1.31,2.47,1.05,1.96,2.87,1.83,1.31,1.18,,
May,1.68,2.16,1.41,3.12,1.04,1.12,5.49,3.69,2.45,1.83,,
June,2.45,2.00,5.86,3.14,1.41,1.99,1.66,2.09,0.90,1.77,,
July,3.43,2.63,3.62,1.47,1.89,4.78,1.99,2.20,3.31,0.29,,
August,4.50,1.86,6.73,0.79,3.18,2.30,2.55,3.77,2.75,3.18,,
September,1.34,1.25,0.77,4.07,1.32,1.02,0.57,1.51,4.35,2.42,,
October,1.21,2.92,2.47,2.86,1.21,2.63,5.61,4.07,2.93,1.44,,
November,2.07,2.94,2.96,2.58,3.15,1.95,2.48,2.87,3.94,1.64,,
December,3.21,4.38,3.73,2.60,5.44,4.32,2.31,2.27,3.16,5.37,,
Total,29.20,26.88,37.19,29.95,27.12,28.37,32.45,30.02,32.68,25.70,,
Calc annual,29.20,26.88,37.19,29.95,27.12,28.37,32.45,30.02,32.68,25.70,,
Difference,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,,
