"MOTTRAM STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,3.55,1.09,1.99,3.07,3.19,5.44,3.02,2.69,2.51,4.40,,
February,2.95,2.84,0.62,0.71,1.95,3.22,5.41,0.83,4.50,1.76,,
March,0.56,2.11,3.17,3.50,4.21,1.74,3.07,2.03,1.72,6.11,,
April,3.92,2.51,1.22,2.77,1.96,1.45,2.75,2.28,1.40,2.91,,
May,2.19,2.60,2.40,2.28,2.85,1.41,2.20,1.97,2.76,2.25,,
June,3.03,2.78,4.49,1.77,3.12,2.35,4.09,2.14,1.88,2.36,,
July,4.13,0.20,3.14,1.48,3.73,4.24,2.01,2.56,5.25,2.52,,
August,4.21,3.58,5.98,2.36,2.98,4.28,3.00,5.12,3.44,3.21,,
September,0.19,3.80,2.00,1.16,2.73,0.71,2.63,2.42,8.80,2.26,,
October,2.18,2.00,2.41,1.63,1.71,1.44,4.47,5.43,1.76,2.81,,
November,3.63,2.78,2.75,2.76,3.42,2.19,2.47,3.40,2.83,3.06,,
December,3.13,4.41,4.77,3.09,5.00,5.49,2.99,2.18,5.95,6.27,,
Total,33.67,30.70,34.94,26.58,36.85,33.96,38.11,33.05,42.80,39.92,,
Calc annual,33.67,30.70,34.94,26.58,36.85,33.96,38.11,33.05,42.80,39.92,,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,,
