"MULL, BUNESSAN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5446,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,8.32,3.76,4.30,4.34,4.43,6.83,4.67,3.02,3.68,4.23,,
February,6.32,5.25,3.76,4.06,6.05,4.66,4.09,1.24,5.95,1.39,,
March,2.91,1.91,4.92,5.24,6.78,4.05,0.97,1.95,1.94,5.08,,
April,3.01,3.30,1.90,4.55,3.06,3.78,3.98,2.62,1.81,2.80,,
May,3.11,3.29,1.80,3.99,2.05,3.51,4.96,3.66,2.99,2.79,,
June,2.05,2.05,5.94,2.57,1.84,1.18,1.50,2.59,2.40,4.81,,
July,4.35,4.50,3.94,1.59,3.56,4.15,3.08,1.80,3.94,1.99,,
August,6.76,3.69,2.99,2.21,4.48,1.83,3.73,3.71,5.31,5.49,,
September,2.06,4.05,2.36,3.18,4.13,1.87,2.67,4.45,5.27,6.13,,
October,1.98,3.09,6.18,3.89,2.82,2.78,8.53,8.01,5.98,3.74,,
November,5.51,4.08,4.07,7.69,5.30,2.94,5.96,7.40,5.76,4.71,,
December,4.35,9.16,7.97,4.12,6.94,6.87,4.63,3.12,6.52,6.55,,
Total,50.73,48.13,50.13,47.43,51.44,44.45,48.77,43.57,51.55,49.71,,
Calc annual,50.73,48.13,50.13,47.43,51.44,44.45,48.77,43.57,51.55,49.71,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
