"GLEN PROSEN, PEARSIE HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5606,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.98,1.13,5.03,5.84,1.97,3.48,3.73,1.99,2.99,3.13,,
February,3.59,2.03,3.91,1.42,3.78,6.49,3.38,1.14,3.91,1.68,,
March,2.32,1.78,3.08,5.24,4.94,1.86,3.27,3.21,1.37,2.96,,
April,2.21,1.94,0.24,2.95,1.21,1.42,2.17,1.32,1.02,2.08,,
May,1.53,2.27,1.97,6.00,1.74,1.26,3.25,3.14,3.30,1.75,,
June,1.61,2.11,4.50,3.70,0.78,1.02,2.45,1.77,0.85,1.39,,
July,4.98,1.80,3.63,0.40,2.88,4.41,6.71,1.19,5.97,0.88,,
August,7.58,2.15,4.39,1.51,2.98,4.08,4.75,6.86,3.96,2.86,,
September,0.88,1.36,3.09,3.58,0.80,1.51,1.45,1.92,3.73,1.95,,
October,2.40,2.72,4.72,2.45,4.06,5.14,6.18,3.68,2.88,1.47,,
November,3.31,4.75,2.94,2.91,5.72,2.93,6.04,3.39,2.60,5.13,,
December,4.45,7.27,5.01,1.81,7.36,7.88,4.74,0.88,2.70,7.21,,
Total,37.84,31.31,42.51,37.81,38.22,41.48,48.12,30.49,35.28,32.49,,
Calc annual,37.84,31.31,42.51,37.81,38.22,41.48,48.12,30.49,35.28,32.49,,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,,
