"STEEPLE BARTON SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,-,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,3.92,,2.68,,,,,,
February,,,,0.88,,4.11,,,,,,
March,,,,4.59,,1.16,,,,,,
April,,,,4.77,,0.95,,,,,,
May,,,,3.79,,2.40,,,,,,
June,,,,1.01,,0.68,,,,,,
July,,,,0.54,,5.23,,,,,,
August,,,,0.43,,1.54,,,,,,
September,,,,2.15,,1.85,,,,,,
October,,,,2.72,,2.90,,,,,,
November,,,,3.43,,2.34,,,,,,
December,,,,0.93,,5.37,,,,,,
Total,,,,29.16,,31.21,,,,,,
Calc annual,0.00,0.00,0.00,29.16,0.00,31.21,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,0.00,NaN,0.00,NaN,NaN,NaN,NaN,,
