"LINCOLN SESSIONS HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.84,1.37,2.86,3.17,1.09,2.34,0.60,2.54,1.61,2.72,,
February,2.24,0.89,1.09,0.60,0.77,2.41,3.63,0.80,1.37,2.27,,
March,0.44,1.44,2.18,2.50,1.62,0.97,3.54,1.62,0.70,2.59,,
April,1.79,1.20,0.17,1.99,0.86,0.58,1.65,1.59,1.16,1.73,,
May,2.45,0.77,2.56,1.87,1.55,1.94,2.37,1.49,1.63,0.76,,
June,1.58,3.06,3.83,0.66,1.78,1.88,1.24,0.94,0.95,1.21,,
July,2.56,0.20,3.19,0.39,2.43,4.68,1.42,1.21,2.42,2.67,,
August,3.24,1.13,4.21,1.23,1.25,2.11,4.15,4.95,1.72,2.51,,
September,0.31,1.54,1.08,2.10,0.73,0.67,1.50,0.86,3.38,1.76,,
October,1.83,1.69,1.99,2.86,2.06,0.88,1.69,2.41,1.42,1.93,,
November,3.10,2.22,2.32,1.83,2.03,2.49,2.68,1.30,1.75,1.85,,
December,3.43,3.37,2.28,0.60,4.25,4.67,2.22,1.10,3.01,2.96,,
Total,24.81,18.88,27.76,19.80,20.42,25.62,26.69,20.81,21.12,24.96,,
Calc annual,24.81,18.88,27.76,19.80,20.42,25.62,26.69,20.81,21.12,24.96,,
Difference,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,,
