"OLLERTON THORESBY GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.84,1.35,4.16,3.82,1.19,2.73,0.48,2.96,1.97,3.81,,
February,2.57,0.99,1.81,1.09,1.32,3.45,4.90,0.63,1.72,3.30,,
March,0.73,1.52,3.18,3.66,2.39,0.93,4.90,2.04,1.10,5.52,,
April,1.94,0.94,0.21,2.64,0.84,0.91,1.36,1.48,2.16,2.34,,
May,2.34,1.47,3.45,2.50,2.21,2.06,3.34,2.34,3.06,2.01,,
June,2.50,3.33,5.00,0.36,2.32,1.06,1.78,1.30,0.62,0.88,,
July,2.51,0.35,4.07,0.99,2.02,6.44,1.25,1.12,2.33,3.36,,
August,4.09,2.91,6.56,2.01,1.47,3.21,2.49,6.38,2.48,2.84,,
September,0.70,1.64,1.53,-999.00,1.09,1.01,1.69,0.71,5.15,2.36,,
October,2.44,2.03,3.06,3.62,3.03,1.23,2.59,2.83,1.37,2.84,,
November,3.79,2.25,2.59,2.29,3.44,2.73,4.21,1.32,2.38,2.62,,
December,5.12,5.60,2.54,1.05,5.86,6.40,2.23,1.11,4.29,4.34,,
Total,30.57,24.38,38.16,26.21,27.18,32.16,31.22,24.22,28.63,36.22,,
Calc annual,30.57,24.38,38.16,24.03,27.18,32.16,31.22,24.22,28.63,36.22,,
Difference,0.00,-0.00,-0.00,2.18,0.00,-0.00,-0.00,0.00,0.00,0.00,,
