"SEAFORD CAMP, LONDON COM DEPOT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,,,,1.42,,,,
February,,,,,,,,1.19,,,,
March,,,,,,,,1.46,,,,
April,,,,,,,,1.38,,,,
May,,,,,,,,1.33,,,,
June,,,,,,,,4.09,,,,
July,,,,,,,,2.64,,,,
August,,,,,,,,6.68,,,,
September,,,,,,,,0.91,,,,
October,,,,,,,,,,,,
November,,,,,,,,,,,,
December,,,,,,,4.30,,,,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,4.30,21.10,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
