"LIVERPOOL LARK LANE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2813,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,0.73,4.98,2.99,1.41,3.79,1.55,2.16,1.91,3.40,,
February,,2.54,1.33,0.98,1.51,2.54,3.69,1.80,2.82,1.68,,
March,,1.24,4.86,3.00,3.26,1.78,2.19,3.51,1.25,6.86,,
April,,2.33,0.23,3.53,0.83,1.67,1.97,2.17,1.44,1.65,,
May,,0.71,2.27,3.04,2.62,1.78,3.31,3.88,3.26,1.02,,
June,,2.95,3.16,1.75,2.08,0.95,2.45,2.24,2.47,1.89,,
July,,0.76,3.05,2.45,5.04,3.53,1.31,1.73,5.13,1.92,,
August,,3.49,6.89,1.95,2.44,5.09,3.77,7.19,2.45,4.82,,
September,,4.71,1.40,1.90,3.39,0.51,2.88,1.26,7.51,2.55,,
October,,3.12,3.00,2.99,2.09,2.32,4.52,7.33,2.67,3.46,,
November,,2.72,2.92,3.19,3.60,2.54,2.79,3.55,2.49,2.06,,
December,,3.98,2.39,2.86,5.07,5.27,2.30,1.91,7.41,6.18,,
Total,,29.28,36.48,30.63,33.34,31.77,32.73,38.73,40.81,37.49,,
Calc annual,0.00,29.28,36.48,30.63,33.34,31.77,32.73,38.73,40.81,37.49,,
Difference,NaN,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
