"WESSENDEN BOBUS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3191,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,3.00,2.12,2.55,3.89,2.56,5.86,4.86,2.25,3.00,4.77,,
February,7.38,4.59,3.08,1.77,3.71,3.86,5.28,0.64,7.63,1.91,,
March,1.38,3.40,5.13,5.79,4.89,1.13,3.08,2.74,2.12,7.54,,
April,3.65,2.98,1.56,4.06,1.68,1.83,2.99,1.86,1.64,2.76,,
May,2.82,2.12,4.35,3.50,2.47,1.81,4.10,2.38,3.54,2.46,,
June,4.10,1.76,4.26,2.82,3.71,1.71,4.03,2.17,1.94,2.03,,
July,6.93,2.09,2.73,1.45,4.67,5.35,2.59,2.21,5.67,3.04,,
August,4.38,2.86,6.12,2.28,3.62,6.55,3.09,8.03,4.17,3.97,,
September,1.53,4.80,1.90,2.24,2.04,0.63,3.37,2.30,13.54,2.56,,
October,3.08,2.58,4.25,3.11,3.09,2.23,8.49,7.44,3.71,3.41,,
November,3.20,5.46,1.68,4.05,4.85,2.12,4.55,6.00,2.53,4.91,,
December,7.13,5.78,6.70,2.51,6.82,8.31,3.66,2.35,8.64,9.25,,
Total,48.58,40.54,44.31,37.47,44.11,41.39,50.09,40.37,58.13,48.61,,
Calc annual,48.58,40.54,44.31,37.47,44.11,41.39,50.09,40.37,58.13,48.61,,
Difference,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,,
