"FALKIRK, BURGH BUILDINGS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5345,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,4.16,,2.37,4.04,3.47,2.03,,,,,,
February,2.39,,2.55,2.92,3.48,4.16,,,,,,
March,1.99,,4.14,4.30,3.69,2.18,2.99,,,,,
April,3.55,,0.83,2.98,1.92,2.27,1.75,,,1.84,,
May,1.31,,1.51,2.11,2.37,1.65,4.89,,,0.66,,
June,1.03,,4.44,2.50,0.64,1.98,2.64,,,2.00,,
July,2.51,,2.17,1.27,3.11,3.54,3.62,,,1.25,,
August,5.20,,2.88,1.14,3.09,4.07,2.68,,,2.48,,
September,0.74,,2.24,2.79,1.15,2.02,0.73,,,2.22,,
October,2.83,,3.23,1.74,1.49,3.08,5.11,,,1.04,,
November,2.16,,3.38,5.37,5.31,1.88,,,,6.01,,
December,1.98,,7.79,3.19,6.79,,3.60,,,4.18,,
Total,29.85,,37.53,34.35,36.51,,,,,,,
Calc annual,29.85,0.00,37.53,34.35,36.51,28.86,28.01,0.00,0.00,21.68,,
Difference,0.00,NaN,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,,
