"DEAN SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,,4.70,5.53,,,,,
February,,,,,,7.93,3.12,,,,,
March,,,,,,2.07,1.30,,,,,
April,,,,,,3.78,2.61,,,,,
May,,,,,,1.14,3.92,,,,,
June,,,,,,1.32,3.70,,,,,
July,,,,,,5.20,3.49,,,,,
August,,,,,,2.07,5.11,,,,,
September,,,,,,1.35,2.95,,,,,
October,,,,,,1.38,8.16,,,,,
November,,,,,,2.24,5.41,,,,,
December,,,,,,7.02,4.64,,,,,
Total,,,,,,40.20,49.94,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,40.20,49.94,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,NaN,NaN,NaN,,
