"ST MARYLEBONE 11 ORMOND TERRACE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,0.54,3.81,1.12,1.26,,,,
February,,,,,2.38,3.18,3.19,0.91,,,,
March,,,,,4.18,0.75,4.02,1.64,,,,
April,,,,,0.82,1.03,1.08,1.99,,,,
May,,,,,1.60,3.44,2.08,2.28,,,,
June,,,,,1.29,0.69,2.06,6.00,,,,
July,,,,,1.31,4.20,1.56,4.38,,,,
August,,,,,1.40,2.54,5.25,3.82,,,,
September,,,,,0.98,1.81,1.36,2.23,,,,
October,,,,,1.21,1.58,3.25,3.17,,,,
November,,,,,3.22,1.85,4.43,1.64,,,,
December,,,,,5.89,5.29,2.38,0.93,,,,
Total,,,,,24.82,30.17,31.78,30.25,,,,
Calc annual,0.00,0.00,0.00,0.00,24.82,30.17,31.78,30.25,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,NaN,NaN,,
