"NEW BARNET, GAS WORKS, ALBERT ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,ZZ999,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,3.32,3.15,0.65,,,,,,,
February,,,1.97,0.82,2.56,,,,,,,
March,,,3.67,2.15,3.86,,,,,,,
April,,,0.13,3.02,0.95,,,,,,,
May,,,1.59,2.04,1.38,,,,,,,
June,,,3.21,1.12,1.93,,,,,,,
July,,,3.24,1.34,1.50,,,,,,,
August,,,5.86,1.21,1.28,,,,,,,
September,,,2.54,1.62,1.04,,,,,,,
October,,,2.46,3.19,2.21,,,,,,,
November,,,2.31,2.60,2.38,,,,,,,
December,,,3.01,0.72,6.97,,,,,,,
Total,,,33.31,22.98,26.71,,,,,,,
Calc annual,0.00,0.00,33.31,22.98,26.71,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,,
