"BARCALDINE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5399,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,,10.12,8.00,3.31,6.88,6.28,,
February,,,,,,10.38,7.97,1.75,8.77,1.22,,
March,,,,,,5.20,1.34,3.47,2.88,4.27,,
April,,,,,,6.94,2.79,2.94,2.40,6.10,,
May,,,,,,0.85,5.58,2.54,3.47,1.32,,
June,,,,,,1.93,2.31,4.83,2.51,8.31,,
July,,,,,,6.12,3.19,1.79,2.14,2.07,,
August,,,,,,2.64,5.31,7.38,5.76,6.63,,
September,,,,,,2.27,2.70,8.14,8.09,6.33,,
October,,,,,,2.73,6.71,13.99,9.75,3.52,,
November,,,,,,3.69,10.99,12.10,6.20,5.38,,
December,,,,,,7.74,7.68,4.47,7.30,11.69,,
Total,,,,,,60.61,64.57,66.71,66.15,63.12,,
Calc annual,0.00,0.00,0.00,0.00,0.00,60.61,64.57,66.71,66.15,63.12,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,-0.00,0.00,-0.00,,
