"BLAIRINGONE MANSE (DOLLAR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,4.85,1.85,3.91,3.76,2.99,2.49,5.43,2.22,4.43,4.29,,
February,3.63,5.47,2.83,2.11,3.81,5.18,4.98,0.81,4.74,1.96,,
March,2.00,2.30,4.60,5.00,4.28,2.81,3.16,2.07,1.34,2.88,,
April,2.72,2.00,0.70,2.93,1.69,2.43,2.79,2.42,0.87,3.01,,
May,1.64,1.16,2.33,2.82,2.60,1.68,5.08,2.83,3.00,1.22,,
June,1.05,1.26,5.24,2.28,0.98,1.58,3.78,2.57,0.84,2.58,,
July,4.22,2.86,1.94,1.01,3.67,4.59,4.85,2.17,4.15,1.58,,
August,9.53,2.44,4.78,1.57,4.29,5.46,3.20,5.69,3.09,2.79,,
September,1.17,1.82,2.91,2.30,1.32,2.22,1.95,2.81,5.46,3.13,,
October,1.93,3.99,3.91,2.29,2.12,3.42,6.69,4.83,3.95,1.53,,
November,3.52,5.80,3.42,4.44,4.72,2.35,5.81,6.30,2.70,5.21,,
December,2.73,4.22,7.19,3.57,7.75,6.26,4.86,2.59,3.89,-999.00,,
Total,38.99,35.17,43.76,34.08,40.22,40.47,52.58,37.31,38.46,36.85,,
Calc annual,38.99,35.17,43.76,34.08,40.22,40.47,52.58,37.31,38.46,30.18,,
Difference,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,6.67,,
