"CHESTERFIELD GAS WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.37,1.06,4.81,3.29,1.07,2.52,0.77,2.06,2.27,,,
February,3.22,1.22,1.58,0.98,1.56,3.32,4.86,0.46,1.28,,,
March,0.58,0.87,3.55,3.35,2.24,0.78,4.27,1.97,0.97,,,
April,2.02,0.92,0.29,2.95,0.93,0.77,0.80,1.31,1.51,,,
May,1.98,1.49,2.65,2.50,0.99,1.08,1.96,1.60,2.24,,,
June,1.52,1.66,3.47,0.44,1.78,0.94,1.58,1.29,0.51,,,
July,1.93,0.00,5.14,1.23,3.56,3.83,1.39,0.67,2.14,,,
August,4.15,0.98,4.99,1.62,0.90,1.88,0.96,3.26,1.98,,,
September,0.28,1.31,1.15,2.24,1.29,0.53,0.83,0.54,5.42,,,
October,2.57,1.84,3.01,3.86,2.56,1.00,2.13,2.55,0.81,,,
November,3.99,2.45,2.19,2.49,3.07,2.56,3.60,1.55,1.50,,,
December,5.02,5.61,2.76,1.12,5.40,6.01,2.32,1.62,3.70,,,
Total,29.63,19.41,35.59,26.07,25.35,25.22,25.47,18.88,24.33,,,
Calc annual,29.63,19.41,35.59,26.07,25.35,25.22,25.47,18.88,24.33,0.00,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,NaN,,
