"CRANWELL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2542,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,,-999.00,0.80,-999.00,1.33,3.25,,
February,,,,,,-999.00,4.70,-999.00,1.34,2.57,,
March,,,,,,-999.00,4.20,-999.00,0.75,2.73,,
April,,,,,,-999.00,1.50,-999.00,1.18,1.50,,
May,,,,,,-999.00,2.20,-999.00,3.64,0.85,,
June,,,,,,-999.00,1.20,-999.00,0.57,1.46,,
July,,,,,,-999.00,1.50,-999.00,2.23,2.23,,
August,,,,,,-999.00,1.80,-999.00,1.54,2.90,,
September,,,,,,-999.00,1.20,-999.00,3.42,1.95,,
October,,,,,,-999.00,1.80,-999.00,1.55,1.76,,
November,,,,,,-999.00,3.20,-999.00,1.75,1.62,,
December,,,,,,-999.00,2.70,-999.00,2.87,2.64,,
Total,,,,,,-999.00,26.80,-999.00,22.17,25.46,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,26.80,0.00,22.17,25.46,,
Difference,NaN,NaN,NaN,NaN,NaN,-999.00,0.00,-999.00,0.00,0.00,,
