"EARLESTOWN NEWTON CEMETERY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2823,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,3.73,1.24,4.00,4.92,2.05,5.09,1.48,2.33,2.98,3.33,,
February,3.12,2.51,1.30,1.26,2.11,3.47,3.46,1.60,3.23,1.27,,
March,0.65,0.81,5.32,3.28,3.52,2.04,1.96,1.91,2.34,5.62,,
April,2.78,1.97,0.51,4.49,0.77,1.80,2.84,2.70,1.17,1.40,,
May,3.14,0.96,2.18,3.29,2.33,1.49,3.66,2.98,3.20,1.37,,
June,3.42,2.23,4.30,2.33,1.92,1.36,3.88,1.80,1.79,1.36,,
July,5.30,0.47,4.36,1.19,4.62,4.68,2.80,1.64,3.96,1.19,,
August,4.69,3.29,7.42,2.58,3.55,5.31,2.67,6.36,2.44,4.25,,
September,0.22,3.68,2.03,1.89,4.16,1.00,3.06,2.16,9.63,1.82,,
October,2.46,3.37,3.37,3.03,2.19,2.01,4.89,5.96,3.38,2.45,,
November,5.16,3.13,3.27,3.90,4.11,2.45,3.05,3.59,1.66,2.39,,
December,3.51,5.44,3.74,3.05,5.76,6.56,2.82,1.10,6.82,5.38,,
Total,38.18,29.10,41.80,35.21,37.09,37.26,36.57,34.13,42.60,31.83,,
Calc annual,38.18,29.10,41.80,35.21,37.09,37.26,36.57,34.13,42.60,31.83,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
