"INVERGARRY LOCH LOYNE. BEALACH NA-H-IMRICH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,7.70,,,,,,,
February,,,,,15.90,-999.00,,,,,,
March,,,,11.27,6.60,7.00,,,,,,
April,,,,5.15,10.05,9.50,,,,,,
May,,,,3.99,1.80,1.17,,,,,,
June,,,,8.10,1.90,1.00,,,,,,
July,,,,1.40,2.55,3.62,,,,,,
August,,,,2.43,2.70,6.20,,,,,,
September,,,,2.30,3.70,2.90,,,,,,
October,,,,4.60,2.30,2.20,,,,,,
November,,,,12.50,13.70,2.20,,,,,,
December,,,,11.10,12.10,5.45,,,,,,
Total,,,,,81.00,59.46,,,,,,
Calc annual,0.00,0.00,0.00,62.84,81.00,41.24,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,0.00,18.22,NaN,NaN,NaN,NaN,,
