"LINCOLN BOULTHAM P.S.",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,No valid station no.,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.44,1.16,2.67,3.34,1.08,2.53,0.58,2.42,1.67,2.80,,
February,1.97,0.74,0.89,0.61,0.88,2.59,3.23,0.80,1.30,2.48,,
March,0.35,1.32,2.26,-999.00,1.75,0.86,3.74,1.60,0.67,2.88,,
April,1.56,0.99,0.11,1.75,0.77,0.48,1.65,1.88,1.16,1.76,,
May,2.28,0.78,2.52,1.87,1.73,1.97,2.38,1.53,1.76,0.81,,
June,1.45,2.96,3.68,0.66,0.94,1.52,1.31,1.05,0.69,0.98,,
July,2.40,0.16,3.34,0.31,2.41,4.90,1.60,1.15,2.61,2.91,,
August,3.06,1.27,4.38,1.03,1.12,1.81,4.23,5.43,1.39,2.61,,
September,0.18,1.39,1.42,1.69,1.18,0.63,1.58,1.13,3.00,1.48,,
October,1.59,1.52,1.35,2.53,1.87,0.93,1.54,2.28,1.05,1.86,,
November,2.79,2.09,2.49,1.92,1.71,2.34,1.93,1.29,1.83,1.90,,
December,2.90,3.49,1.64,0.73,4.07,4.72,2.19,1.32,3.47,3.05,,
Total,21.97,17.87,26.75,19.77,19.51,25.28,25.96,21.88,20.60,25.52,,
Calc annual,21.97,17.87,26.75,16.44,19.51,25.28,25.96,21.88,20.60,25.52,,
Difference,0.00,0.00,-0.00,3.33,0.00,0.00,-0.00,-0.00,0.00,0.00,,
