"BALLYMAHON, NEWCASTLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,3.32,1.75,3.58,5.60,1.60,3.79,2.71,2.00,3.37,3.36,,
February,4.87,3.22,2.91,1.41,4.36,3.99,3.18,1.78,4.40,1.92,,
March,2.28,1.55,4.00,4.17,3.80,0.79,2.02,2.67,2.26,1.93,,
April,2.89,1.96,0.71,4.52,1.93,2.71,3.67,2.15,1.12,1.84,,
May,2.52,1.82,1.28,4.52,2.21,0.60,5.21,2.81,2.26,2.32,,
June,4.19,3.85,4.18,3.14,1.20,2.71,2.83,2.45,1.51,-999.00,,
July,4.09,3.69,3.85,1.19,2.22,4.77,2.97,3.62,5.15,1.24,,
August,5.91,1.69,4.70,0.98,5.69,5.18,4.10,7.63,3.01,2.36,,
September,1.06,2.00,0.38,3.40,1.55,1.79,2.28,2.38,5.10,2.92,,
October,1.13,4.05,2.42,3.07,1.80,4.47,7.96,5.70,3.79,1.39,,
November,2.66,4.98,2.88,2.94,4.04,2.37,4.36,3.22,3.11,2.13,,
December,3.39,6.27,4.70,3.74,5.93,5.59,3.05,2.13,4.72,6.38,,
Total,38.31,36.83,35.59,38.68,36.33,38.76,44.34,38.54,39.80,30.54,,
Calc annual,38.31,36.83,35.59,38.68,36.33,38.76,44.34,38.54,39.80,27.79,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.75,,
