"BEDDINGTON FOXLEY LANE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.76,1.37,,,,,,,,,,
February,3.80,1.22,,,,,,,,,,
March,1.39,2.03,,,,,,,,,,
April,1.71,2.17,,,,,,,,,,
May,2.09,1.54,,,,,,,,,,
June,2.68,2.33,,,,,,,,,,
July,2.77,0.52,,,,,,,,,,
August,3.66,0.63,,,,,,,,,,
September,0.94,1.00,,,,,,,,,,
October,2.83,4.10,,,,,,,,,,
November,3.37,4.40,,,,,,,,,,
December,4.55,7.07,,,,,,,,,,
Total,32.55,28.38,,,,,,,,,,
Calc annual,32.55,28.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
