"BRIDPORT, SYMONDSBURY SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1595,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,0.78,4.25,1.05,1.23,4.18,5.29,,
February,,,,,4.31,5.13,5.45,1.49,1.90,3.82,,
March,,,,,4.99,0.88,3.43,2.84,1.73,4.89,,
April,,,,,1.22,1.15,0.77,1.39,1.22,2.09,,
May,,,,,1.70,2.43,2.10,1.80,1.59,0.77,,
June,,,,,2.01,1.55,2.02,1.46,0.78,0.62,,
July,,,,,4.72,4.01,0.87,2.20,4.56,2.20,,
August,,,,,2.45,1.45,4.73,4.91,1.77,2.38,,
September,,,,,2.52,1.91,2.64,2.20,7.04,1.77,,
October,,,,,2.12,6.90,6.77,3.76,2.01,2.12,,
November,,,,,5.07,2.42,4.58,1.22,2.57,2.24,,
December,,,,,8.12,8.50,4.72,1.01,3.25,5.00,,
Total,,,,,40.01,40.58,39.13,25.51,32.60,33.19,,
Calc annual,0.00,0.00,0.00,0.00,40.01,40.58,39.13,25.51,32.60,33.19,,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,,
