"LIMERICK ST MICHAEL'S SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.80,1.60,3.00,5.30,2.15,,2.00,1.30,2.60,3.80,,
February,5.90,3.00,2.30,1.20,5.30,,4.50,1.60,4.00,1.50,,
March,1.90,1.40,3.85,3.60,4.10,0.70,1.40,2.20,3.50,2.50,,
April,3.30,1.60,0.80,3.40,1.70,2.35,3.50,1.50,0.95,1.15,,
May,2.30,1.90,1.10,2.90,1.40,0.85,3.70,2.60,2.40,2.80,,
June,3.20,1.50,5.70,3.45,0.80,0.78,2.60,1.70,1.25,-999.00,,
July,1.50,2.40,5.10,0.70,3.70,5.10,1.40,1.20,4.00,-999.00,,
August,4.80,1.70,3.35,2.15,5.35,2.00,2.00,8.00,4.30,2.30,,
September,2.00,2.80,0.46,4.70,3.70,2.50,1.90,1.20,8.30,2.70,,
October,4.00,3.80,2.90,3.45,2.10,2.60,6.40,5.70,4.90,0.55,,
November,5.50,4.60,2.40,4.25,3.75,3.40,4.60,3.00,-999.00,2.60,,
December,3.40,6.60,4.30,3.00,5.40,4.20,2.80,1.50,,5.50,,
Total,40.60,32.90,35.26,38.10,39.45,32.58,36.80,31.50,45.00,28.90,,
Calc annual,40.60,32.90,35.26,38.10,39.45,24.48,36.80,31.50,36.20,25.40,,
Difference,0.00,0.00,0.00,0.00,0.00,8.10,0.00,0.00,8.80,3.50,,
