"WAREHAM BINNEGAR HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1570,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,3.93,1.92,5.74,5.93,0.75,3.39,1.69,1.37,3.79,8.16,,
February,4.76,1.95,3.51,1.72,5.35,6.37,5.99,1.07,1.74,3.73,,
March,0.93,2.81,6.03,3.04,6.00,0.91,4.34,3.33,1.59,4.44,,
April,2.07,2.02,0.02,3.64,1.37,1.24,0.73,1.63,2.01,1.98,,
May,1.80,1.01,1.57,2.15,1.24,2.44,1.59,3.22,1.95,0.66,,
June,3.87,1.73,4.35,0.52,1.23,0.73,1.79,1.72,1.52,0.86,,
July,2.99,0.23,2.83,0.75,4.35,4.01,1.37,2.45,4.59,2.26,,
August,2.64,0.89,6.26,2.17,4.15,1.35,4.35,5.85,2.19,2.97,,
September,0.26,1.70,2.92,3.82,1.91,1.92,2.98,1.81,6.62,1.54,,
October,6.87,4.84,4.49,4.70,3.61,6.18,5.35,4.94,2.10,1.78,,
November,4.21,5.17,1.94,3.55,6.46,3.69,5.23,1.48,2.79,2.85,,
December,6.68,8.91,5.29,2.22,9.36,10.50,6.01,1.55,3.31,5.98,,
Total,41.01,33.18,44.95,34.21,45.78,42.73,41.42,30.42,34.20,37.21,,
Calc annual,41.01,33.18,44.95,34.21,45.78,42.73,41.42,30.42,34.20,37.21,,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
