"FOLKESTONE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,none,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,2.14,3.24,3.65,,,,,,,,
February,,1.07,1.61,0.88,,,,,,,,
March,,2.65,3.72,2.14,,,,,,,,
April,,1.34,0.20,2.64,,,,,,,,
May,,0.94,0.58,1.01,,,,,,,,
June,,2.17,4.27,0.54,,,,,,,,
July,,0.28,1.43,1.75,,,,,,,,
August,,1.19,5.26,3.69,,,,,,,,
September,,1.39,1.96,2.09,,,,,,,,
October,,6.89,4.26,6.46,,,,,,,,
November,,5.81,2.12,3.99,,,,,,,,
December,,4.63,2.50,2.48,,,,,,,,
Total,,30.50,31.15,31.32,,,,,,,,
Calc annual,0.00,30.50,31.15,31.32,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,0.00,-0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
