"BALLYNAHINCH CASTLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,8.17,3.92,7.40,5.70,4.81,6.34,7.37,,
February,,,,3.28,10.45,7.04,6.62,3.48,7.43,3.02,,
March,,,,6.34,7.61,1.95,1.85,4.56,2.37,3.93,,
April,,,,5.35,2.36,4.66,5.61,2.55,1.28,3.14,,
May,,,,6.31,3.05,1.61,4.92,3.65,3.23,3.84,,
June,,,,5.10,2.20,2.03,3.13,4.25,2.60,5.47,,
July,,,,2.70,5.51,6.13,2.47,3.59,6.18,1.78,,
August,,,,1.91,5.92,4.45,4.58,9.92,6.80,5.61,,
September,,,,6.56,5.08,4.48,4.00,5.07,7.55,5.96,,
October,,,,7.89,3.60,8.22,14.61,10.85,7.18,2.36,,
November,,,,7.53,6.52,6.73,10.03,7.22,7.38,4.55,,
December,,,,5.94,8.65,8.80,7.44,5.06,7.70,9.05,,
Total,,,,67.08,64.87,63.50,70.96,65.01,66.04,56.08,,
Calc annual,0.00,0.00,0.00,67.08,64.87,63.50,70.96,65.01,66.04,56.08,,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
