"PORT BANNATYNE, ETTRICKDALE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,5.84,3.69,5.35,6.14,4.70,5.40,6.26,3.43,5.39,5.48,,
February,7.50,8.16,4.25,3.14,6.74,5.97,5.83,1.33,6.39,1.56,,
March,2.40,2.07,6.38,5.80,6.14,3.24,1.35,2.50,2.24,3.83,,
April,4.23,4.13,2.60,3.93,3.22,3.79,4.72,2.30,1.13,2.72,,
May,3.28,3.30,3.20,4.06,1.99,1.16,5.03,5.46,3.88,1.75,,
June,2.11,2.67,6.19,3.37,2.03,2.51,1.98,2.98,1.90,4.03,,
July,4.69,4.57,3.15,1.51,2.82,5.46,3.01,1.76,4.48,1.85,,
August,8.62,3.92,3.99,2.53,5.93,3.18,6.57,5.93,4.10,3.40,,
September,2.49,3.59,4.24,2.56,3.69,1.83,2.45,3.85,6.37,3.94,,
October,2.91,4.48,5.32,2.64,2.80,3.44,7.57,10.56,7.10,2.06,,
November,4.61,6.67,5.84,6.75,6.14,2.74,5.28,8.70,6.71,4.11,,
December,5.71,9.48,7.90,5.63,7.11,6.18,5.74,3.03,6.07,10.59,,
Total,54.39,56.73,58.41,48.06,53.31,44.90,55.79,51.83,55.76,45.32,,
Calc annual,54.39,56.73,58.41,48.06,53.31,44.90,55.79,51.83,55.76,45.32,,
Difference,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,,
