"SPILSBY EAST KEAL RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.66,1.63,2.60,2.90,1.65,2.43,0.84,2.23,1.66,2.72,,
February,2.20,1.15,1.09,0.65,0.71,2.06,2.97,0.99,1.11,2.58,,
March,0.50,1.76,1.97,1.87,2.58,1.19,2.68,1.13,0.56,2.35,,
April,2.41,1.19,0.16,1.67,0.90,0.37,1.60,1.95,1.54,1.88,,
May,2.47,0.81,2.60,2.14,1.08,1.23,2.18,1.70,2.57,0.68,,
June,1.62,3.53,3.10,0.64,2.23,0.25,2.36,1.40,0.87,0.83,,
July,2.73,0.24,4.32,0.80,1.02,5.25,1.78,1.01,2.71,2.65,,
August,2.68,2.92,6.02,0.54,1.17,3.58,2.39,5.20,1.65,3.12,,
September,0.67,2.17,1.88,2.50,0.74,0.54,1.03,1.09,4.06,2.02,,
October,1.90,2.53,1.81,3.51,2.11,1.73,1.89,2.68,1.38,2.41,,
November,2.90,2.65,2.65,1.80,2.25,3.12,2.68,1.61,1.60,2.28,,
December,3.38,3.48,3.18,0.60,4.02,4.92,3.12,1.22,3.19,3.56,,
Total,25.12,24.06,31.38,19.62,20.46,26.67,25.52,22.21,22.90,27.08,,
Calc annual,25.12,24.06,31.38,19.62,20.46,26.67,25.52,22.21,22.90,27.08,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,,
