"HARRINGAY (WIGHTMAN ROAD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,881/5,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.30,1.03,3.42,2.42,0.46,3.62,0.90,1.04,1.79,3.01,,
February,2.05,1.16,1.49,0.62,1.82,2.56,2.78,0.82,0.78,2.13,,
March,0.81,1.56,2.55,1.85,3.56,0.81,3.98,1.63,0.80,2.98,,
April,2.31,1.64,0.03,2.35,0.63,0.89,0.91,2.01,2.87,2.64,,
May,2.02,1.00,0.84,1.50,1.46,3.20,1.60,1.84,2.09,0.28,,
June,2.09,2.27,2.52,0.57,0.92,0.72,1.97,2.84,1.08,1.42,,
July,1.70,0.89,1.53,1.66,1.10,4.93,1.34,3.48,4.07,1.48,,
August,2.03,0.72,4.02,1.50,1.11,1.93,4.26,3.47,1.32,2.30,,
September,0.55,1.28,2.07,1.34,0.72,1.56,1.22,1.76,5.45,1.33,,
October,2.00,2.58,1.82,3.14,1.03,1.90,2.99,2.83,1.00,0.61,,
November,2.95,3.30,1.34,2.72,2.83,2.07,3.92,1.46,1.69,1.22,,
December,2.84,3.83,2.23,0.63,5.35,4.92,2.51,0.77,1.95,3.10,,
Total,22.65,21.26,23.86,20.30,20.99,29.11,28.38,23.95,24.89,22.50,,
Calc annual,22.65,21.26,23.86,20.30,20.99,29.11,28.38,23.95,24.89,22.50,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
