"CUPAR, FIFE AND KINROSS ASYLUM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5493,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,3.39,0.94,2.36,3.80,2.20,1.84,2.49,1.75,2.13,3.02,,
February,3.42,1.27,2.04,0.88,2.66,5.66,3.25,0.80,1.72,2.00,,
March,1.51,0.71,2.33,3.66,3.53,1.54,3.23,1.59,1.11,2.29,,
April,2.50,0.74,0.15,2.06,0.97,1.24,2.11,1.36,0.56,2.53,,
May,1.26,1.17,1.39,2.87,2.55,1.58,3.87,1.88,3.38,0.89,,
June,1.11,1.09,3.86,1.55,0.88,1.42,2.68,1.52,0.43,1.91,,
July,3.55,1.27,2.80,0.95,2.08,3.54,5.59,1.23,4.47,0.65,,
August,7.39,0.73,4.72,1.16,2.64,4.26,3.45,4.82,1.88,2.32,,
September,1.26,1.25,2.64,1.89,0.52,2.08,1.17,1.62,3.34,1.07,,
October,2.09,1.88,3.37,2.76,2.64,4.18,4.85,2.87,2.78,1.89,,
November,2.66,4.45,1.76,2.32,3.91,2.04,4.92,2.79,1.84,5.39,,
December,3.44,4.40,3.30,1.72,6.64,6.48,2.74,1.44,1.83,5.41,,
Total,33.58,19.90,30.72,25.62,31.22,35.86,40.35,23.67,25.47,29.37,,
Calc annual,33.58,19.90,30.72,25.62,31.22,35.86,40.35,23.67,25.47,29.37,,
Difference,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,,
