"ABERDARE (NANTHIR RESERVOIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4145,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,8.08,2.38,7.28,9.75,4.79,6.37,6.62,2.14,6.81,8.25,,
February,10.24,6.23,5.47,4.33,11.33,11.54,9.22,1.41,5.31,4.07,,
March,2.40,1.94,11.73,10.24,10.14,1.17,2.72,3.28,3.25,7.23,,
April,3.99,3.31,0.66,11.60,2.19,2.01,4.14,2.34,2.80,2.81,,
May,2.06,2.68,1.63,3.39,3.29,3.01,3.44,3.02,1.93,1.06,,
June,4.93,4.88,7.56,2.72,1.69,1.85,3.08,2.16,1.67,1.86,,
July,4.55,0.21,4.36,0.80,5.44,7.87,2.22,3.38,6.31,1.40,,
August,8.71,2.86,10.41,2.75,5.06,3.37,5.92,12.40,2.67,3.76,,
September,0.32,3.36,1.08,2.96,2.73,0.96,3.58,3.27,12.44,2.90,,
October,4.89,5.91,7.50,6.43,2.94,3.90,15.33,8.85,4.78,1.77,,
November,7.43,11.88,5.15,9.83,8.13,4.73,7.05,4.36,6.25,4.20,,
December,12.64,17.72,10.43,3.51,14.03,16.65,4.45,1.47,10.92,13.37,,
Total,70.24,63.36,73.26,68.31,71.76,63.43,67.77,48.08,65.14,52.68,,
Calc annual,70.24,63.36,73.26,68.31,71.76,63.43,67.77,48.08,65.14,52.68,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
