"WORTHING, GRAND AVENUE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.88,1.34,,,,,,,,,,
February,4.14,1.05,,,,,,,,,,
March,1.23,1.81,,,,,,,,,,
April,2.10,1.51,,,,,,,,,,
May,2.17,0.74,,,,,,,,,,
June,1.87,1.92,,,,,,,,,,
July,3.21,0.31,,,,,,,,,,
August,1.75,0.94,,,,,,,,,,
September,0.16,1.39,,,,,,,,,,
October,3.07,4.80,,,,,,,,,,
November,4.93,6.54,,,,,,,,,,
December,2.52,5.73,,,,,,,,,,
Total,30.03,28.08,,,,,,,,,,
Calc annual,30.03,28.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
