"MAYFIELD HOUSE ASHBOURN 2ND GAUGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2367,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,,,1.80,3.08,2.34,4.65,,
February,,,,,,,4.49,1.26,2.61,2.09,,
March,,,,,,,3.58,2.02,1.75,5.64,,
April,,,,,,,3.11,1.71,1.25,1.89,,
May,,,,,,,2.16,2.55,2.67,1.41,,
June,,,,,,3.01,2.30,2.39,1.10,1.29,,
July,,,,,,5.43,2.23,1.54,4.23,2.23,,
August,,,,,,2.71,2.30,6.31,2.43,2.88,,
September,,,,,,0.40,1.58,1.44,8.13,2.52,,
October,,,,,,2.58,4.29,5.63,1.87,3.03,,
November,,,,,,2.65,3.37,3.52,2.08,2.93,,
December,,,,,,6.11,3.42,1.55,5.60,6.13,,
Total,,,,,,,34.63,33.00,36.06,36.69,,
Calc annual,0.00,0.00,0.00,0.00,0.00,22.89,34.63,33.00,36.06,36.69,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,,
