"MAIDSTONE MILL STEEL DEPOT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,359/5,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.41,1.64,2.52,3.58,0.54,3.32,1.01,1.27,2.97,4.32,,
February,3.49,1.42,1.68,0.75,2.93,3.62,4.21,0.74,0.99,1.71,,
March,1.77,2.64,3.52,2.21,5.33,1.14,4.11,1.58,0.85,3.37,,
April,1.84,2.35,0.04,3.55,1.22,1.30,1.21,2.21,2.36,3.51,,
May,2.68,0.87,1.13,1.11,1.20,2.79,1.68,2.16,1.80,0.17,,
June,2.31,2.41,2.99,0.35,0.92,1.39,2.06,2.05,0.92,1.19,,
July,1.95,0.56,1.28,1.94,1.16,3.47,1.31,4.65,3.65,2.96,,
August,2.26,0.76,4.81,1.21,0.60,1.75,2.17,5.50,0.93,2.49,,
September,0.94,1.51,2.74,1.80,0.84,2.83,0.90,0.98,4.84,1.35,,
October,2.24,5.41,3.06,4.65,2.54,1.50,3.16,3.26,2.79,0.78,,
November,3.99,5.03,2.51,3.90,3.71,3.33,4.13,1.46,2.09,2.84,,
December,3.24,5.17,2.67,1.05,6.48,6.11,3.25,2.56,2.03,3.48,,
Total,29.12,29.77,28.95,26.10,27.47,32.55,29.20,28.42,26.22,28.17,,
Calc annual,29.12,29.77,28.95,26.10,27.47,32.55,29.20,28.42,26.22,28.17,,
Difference,-0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,,
