"BLAIRADAM WOOD (KELTY)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,2.18,2.62,2.11,4.18,2.83,6.43,2.05,3.44,,,
February,,5.45,3.51,2.69,3.78,4.61,3.25,2.20,6.12,,,
March,,2.49,5.08,4.80,5.50,2.61,3.67,2.20,1.31,,,
April,,2.50,0.91,3.24,2.20,2.42,3.10,1.50,0.97,,,
May,,1.86,2.20,3.68,3.35,1.85,5.46,3.19,3.95,,,
June,,1.98,5.29,3.33,1.12,3.12,3.76,2.45,0.50,,,
July,,2.10,2.62,0.85,3.82,4.47,5.38,2.30,4.52,,,
August,,2.00,5.13,1.56,3.69,4.03,3.65,7.14,3.56,,,
September,,2.00,4.07,2.98,1.85,2.25,2.76,2.89,6.68,,,
October,,3.95,4.51,2.35,3.46,4.42,7.93,5.42,5.44,,,
November,,6.00,3.35,5.07,6.85,2.25,6.09,6.29,3.33,,,
December,,4.95,6.73,3.15,7.11,7.45,5.20,2.43,4.18,,,
Total,,37.46,46.02,35.81,46.91,42.31,56.68,40.06,44.00,,,
Calc annual,0.00,37.46,46.02,35.81,46.91,42.31,56.68,40.06,44.00,0.00,,
Difference,NaN,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,NaN,,
