"SKIPTON WHINNYGILL RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,2.72,,,,,,,
February,,,,,3.06,,,,,,,
March,,,,,4.46,,,,,,,
April,,,,,0.98,,,,,,,
May,,,,,1.67,,,,,,,
June,,,,,2.32,,,,,,,
July,,,,,3.30,,,,,,,
August,,,,,2.79,,,,,,,
September,,,,,1.83,,,,,,,
October,,,,,2.18,,,,,,,
November,,,,,5.28,,,,,,,
December,,,,,8.01,,,,,,,
Total,,,,,38.60,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,38.60,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,0.00,NaN,NaN,NaN,NaN,NaN,,
