"CAISTOR GRAMMAR SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,2.50,2.37,2.57,,,,,,,,
February,,1.40,1.19,0.48,,,,,,,,
March,,1.90,2.67,2.11,,,,,,,,
April,,1.60,0.17,2.13,,,,,,,,
May,,0.80,2.55,1.43,,,,,,,,
June,,4.00,4.84,0.55,,,,,,,,
July,,0.40,3.66,0.39,,,,,,,,
August,,1.70,4.78,,,,,,,,,
September,,1.70,1.55,,,,,,,,,
October,,1.80,2.74,,,,,,,,,
November,,3.40,3.42,,,,,,,,,
December,,4.30,2.70,,,,,,,,,
Total,,25.50,32.64,,,,,,,,,
Calc annual,0.00,25.50,32.64,9.66,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
