"HINDHEAD LINGHOLT SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,3.53,,1.07,,,,,,,
February,,1.92,3.28,,7.16,,,,,,,
March,,2.05,4.52,,6.03,,,,,,,
April,,1.51,0.01,,,,,,,,,
May,,1.38,1.14,,-999.00,,,,,,,
June,,1.60,2.88,,1.33,,,,,,,
July,,0.95,1.20,,2.37,,,,,,,
August,,1.21,6.51,,1.41,,,,,,,
September,,1.20,4.03,,,,,,,,,
October,,5.14,4.59,,2.81,,,,,,,
November,,4.39,2.01,,4.12,,,,,,,
December,,8.91,3.79,,9.14,,,,,,,
Total,,,37.49,,,,,,,,,
Calc annual,0.00,30.26,37.49,0.00,35.44,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
