"LUMPHANAN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5639,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,,,0.75,2.65,2.46,3.71,,
February,,,,,,,2.50,0.88,1.82,1.88,,
March,,,,,,,2.60,2.57,1.47,1.83,,
April,,,,,,,3.20,1.73,0.62,3.43,,
May,,,,,,,3.70,1.81,1.97,0.57,,
June,,,,,,,3.60,1.69,1.18,0.86,,
July,,,,,,,4.20,1.70,4.89,0.69,,
August,,,,,,,3.40,3.91,2.29,2.67,,
September,,,,,,,1.20,1.46,4.43,2.26,,
October,,,,,,,4.90,2.73,2.39,3.19,,
November,,,,,,,3.50,3.30,2.34,5.35,,
December,,,,,,,4.32,0.96,1.69,4.29,,
Total,,,,,,,37.87,25.39,27.55,30.73,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,37.87,25.39,27.55,30.73,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,,
