"CRATHORNE HALL GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3482,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.41,3.06,1.59,2.46,0.53,2.94,2.08,2.19,2.33,1.06,,
February,1.28,0.80,1.44,2.42,2.83,0.60,1.68,1.35,2.38,0.93,,
March,2.40,2.49,1.59,1.18,2.91,1.68,1.03,2.64,0.60,1.91,,
April,0.06,3.47,0.50,0.82,1.56,2.25,1.38,1.45,2.52,1.03,,
May,2.72,1.95,2.40,1.42,2.90,1.00,1.51,0.76,2.17,1.13,,
June,6.45,1.24,3.39,0.70,2.02,2.54,0.69,1.18,1.79,3.22,,
July,4.58,1.13,4.25,4.36,2.51,0.98,3.49,2.36,3.57,0.67,,
August,3.79,1.61,1.03,2.48,2.47,5.60,2.94,2.72,2.65,2.99,,
September,1.29,1.89,2.33,1.19,2.48,0.86,4.33,0.94,0.32,2.07,,
October,2.14,3.16,1.81,1.37,2.62,2.63,2.04,5.61,2.60,2.67,,
November,2.30,1.95,2.66,1.59,1.62,1.42,1.39,3.15,1.73,3.17,,
December,1.21,1.90,4.33,4.14,2.10,1.78,3.01,2.51,1.76,3.51,,
Total,29.71,23.66,27.32,24.13,-999.00,24.28,25.57,26.86,24.62,24.36,,
Calc annual,30.63,24.65,27.32,24.13,26.55,24.28,25.57,26.86,24.42,24.36,,
Difference,-0.92,-0.99,0.00,-0.00,-1025.55,0.00,0.00,0.00,0.20,0.00,,
