"SIMONSBATH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,,,,,,8.33,,
February,,,,,,,,,,5.16,,
March,,,,,,,,,,8.92,,
April,,,,,,,,,,4.81,,
May,,,,,,,,,,2.03,,
June,,,,,,,,,,2.81,,
July,,,,,,,,,,3.16,,
August,,,,,,,,,,5.18,,
September,,,,,,,,,,4.12,,
October,,,,,,,,,,3.73,,
November,,,,,,,,,,6.07,,
December,,,,,,,,,,15.30,,
Total,,,,,,,,,,69.62,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.62,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
