"BELSTEAD HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.77,1.35,2.49,3.62,1.49,2.60,,,,,,
February,2.34,1.16,1.23,0.59,1.87,3.40,,,,,,
March,1.23,2.05,3.45,1.81,4.50,,,,,,,
April,2.42,1.20,0.27,2.42,0.89,1.19,,,,,,
May,3.30,0.91,0.76,1.80,1.21,2.26,,,,,,
June,2.23,2.18,2.80,1.65,0.76,,,,,,,
July,2.71,1.04,2.74,2.79,1.39,3.64,,,,,,
August,3.60,0.81,6.36,0.83,1.31,,,,,,,
September,0.95,1.87,2.58,1.22,1.17,,,,,,,
October,1.45,2.61,1.75,3.52,1.91,,,,,,,
November,3.19,3.57,2.34,3.11,2.61,,,,,,,
December,4.81,4.28,2.21,0.57,6.40,,,,,,,
Total,30.00,23.03,28.98,23.93,25.51,,,,,,,
Calc annual,30.00,23.03,28.98,23.93,25.51,13.09,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,,
